sale_id,price_eth,price_z,buyer_activity,seller_activity,token_gap_h,mkt_code,label_wash
1217,5.578267,-0.19416113744058275,1,1,473.34,1,1
1218,8.0,0.02832749749020972,1,7,277.3644444444444,1,0
1219,5.579632,-0.194035732622347,1,1,473.34,1,1
1220,46.0,1.124940117718075,8,1,2053.0108333333333,2,0
1221,0.25,-1.5489066638645825,3,27,473.34,1,0
1222,6.0956,-0.14663289507255473,2,2,473.34,1,0
1223,38.5,0.6866045797537048,1,3,473.34,1,0
1224,27.495,0.04342023371398583,1,1,473.34,1,1
1225,0.1,-0.6974586300280843,2,1,473.34,1,0
1226,27.999956,0.07293225503509736,1,56,819.7475,2,0
1227,29.338,0.15113388657643037,7,7,473.34,1,0
1228,7.99,0.027408780873097973,2,1,1599.2688888888888,1,0
1229,32.75,0.35054733398102106,3,4,1368.9225,2,0
1230,28.5,0.10215719580121137,4,2,473.34,1,0
1231,5.322038,-0.2177013214491758,1,1,473.34,1,1
1232,5.7914,-0.17458025456509457,1,14,38.68416666666667,1,0
1233,25.223835,-0.08931741056346064,1,1,473.34,1,1
1234,26.5,-0.014732280989287326,2,2,473.34,1,0
1235,6.15,-0.14163507667546668,1,2,473.34,1,0
1236,5.45,-0.20594523987329022,1,1,473.34,1,0
1237,44.0,1.0080506409275762,3,7,351.9538888888889,2,0
1238,4.959295,-0.25102712363327306,1,1,473.34,1,1
1239,26.89,0.008061166984859952,1,9,473.34,1,0
1240,55.55,1.683087369392706,2,1,473.34,1,0
1241,28.0,0.07293482660358669,8,2,473.34,1,0
1242,5.13435,-0.23494452989242307,1,2,1227.1719444444445,1,1
1243,5.5,-0.20135165678773143,8,5,473.34,2,0
1244,27.5,0.04371245740596202,3,2,473.34,1,0
1245,5.575,-0.19446128215939318,2,1,473.34,1,0
1246,30.69,0.2301511728868075,1,3,473.34,2,0
1247,30.0,0.18982430339408538,1,6,473.34,1,0
1248,30.33,0.20911106706451757,1,1,473.34,2,0
1249,32.0,0.30671378018458406,13,27,473.34,1,0
1250,5.699,-0.18306919610720732,1,2,773.4691666666666,1,0
1251,45.0,1.0664953793228256,1,2,473.34,2,0
1252,29.29,0.1483285391334583,3,1,473.34,1,0
1253,5.54814,-0.19692895499295537,6,5,473.34,1,1
1254,6.25092,-0.1323633885755748,6,5,473.34,1,1
1255,5.54814,-0.19692895499295537,6,5,473.34,1,1
1256,5.50875,-0.20054777974775861,6,5,473.34,1,1
1257,5.699,-0.18306919610720732,2,1,473.34,1,0
1258,5.699,-0.18306919610720732,2,2,473.34,1,0
1259,5.0,-1.2712941564871483,6,2,1187.8466666666666,1,0
1260,6.0,-0.1554158259321432,2,1,473.34,1,0
1261,30.69,0.2301511728868075,2,1,473.34,1,0
1262,30.0,0.18982430339408538,1,1,473.34,1,0
1263,29.36,0.15241967082112576,17,9,473.34,1,0
1264,28.32219,0.09176513686715203,6,5,7.751944444444445,1,1
1265,5.849708,-0.16922340171403935,1,1,473.34,1,1
1266,29.5,0.1606019341964607,1,1,473.34,1,0
1267,7.1,-0.05435699804984913,1,4,473.34,2,0
1268,8.0,0.02832749749020972,8,2,314.3588888888889,2,0
1269,35.0,0.4820479953703321,33,1,445.93638888888887,2,0
1270,6.5,-0.10947999507655497,1,1,473.34,1,0
1271,6.42,-0.11682972801344908,2,1,473.34,1,0
1272,6.6666,-0.09417417623547299,2,2,473.34,1,0
1273,6.6666,-0.09417417623547299,1,1,473.34,1,0
1274,6.7,-0.09110566273431966,5,1,473.34,1,0
1275,37.0,0.5989374721608308,13,1,473.34,2,0
1276,32.25,0.3213249647833964,2,5,473.34,2,0
1277,23.1,-0.21344439153313502,16,5,616.245,1,0
1278,23.0,1.4064024231578565,1,5,332.7991666666667,1,0
1279,6.65,-0.09569924581987846,5,10,430.76444444444445,1,0
1280,6.5,-1.1836270488942742,5,24,18.33972222222222,1,0
1281,49.0,1.3002743329038229,1,1,473.34,2,0
1282,30.7,0.2307356202707599,1,24,473.34,2,0
1283,6.08244,-0.1478419261406738,2,2,473.34,1,1
1284,29.39625,0.15453829258795349,3,2,1430.566111111111,1,1
1285,40.0,0.7742716873465788,16,12,14.774722222222222,1,1
1286,3.55,-1.3560390271602598,1,2,473.34,1,0
1287,6.398,-0.118850904571095,1,1,473.34,1,0
1288,29.445,0.15738747358472202,1,1,473.34,1,1
1289,30.5,0.21904667259171007,2,33,473.34,1,0
1290,47.0,1.1833848561133242,13,4,473.34,2,0
1291,7.5,-0.01760833336537851,1,1,473.34,2,0
1292,30.8,0.2365800941102849,3,1,473.34,2,0
1293,30.88,0.24125567318190475,7,24,473.34,1,0
1294,6.3,-0.12785432741879027,1,1,473.34,1,0
1295,7.8,0.00995316514797441,1,1,1603.4919444444445,1,0
1296,32.5,0.3359361493822087,5,17,116.5838888888889,2,0
1297,28.16085,0.08233566277446254,2,1,1098.4194444444445,1,1
1298,6.25,-0.1324479105043491,18,1,473.34,1,0
1299,7.0,-0.06354416422096673,1,3,473.34,2,0
1300,8.2499,0.05128622575183274,2,1,473.34,2,0
1301,29.99,0.1892398560101328,1,9,473.34,1,0
1302,30.25,0.2044354879928977,5,9,473.34,2,0
1303,28.7625,0.11749893962996427,1,1,473.34,1,1
1304,0.5,-1.5342954792657704,4,17,473.34,1,0
1305,30.3,0.20735772491266022,33,1,473.34,2,0
1306,138.0,6.501856050081015,2,2,473.34,2,0
1307,140.0,6.618745526871513,2,5,473.34,2,0
1308,42.0,3.1519639956702092,1,1,473.34,2,0
1309,26.63895,-0.006611384589267357,2,1,519.2816666666666,1,1
1310,27.39282,0.03744835034475922,1,1,473.34,1,1
1311,29.8,0.17813535571503555,1,56,1.1088888888888888,2,0
1312,5.8,-0.1737901582743785,6,1,473.34,2,0
1313,6.4,-0.11866716124767258,24,17,1.7202777777777778,2,1
1314,5.712817,-0.18179980535734397,1,1,473.34,1,1
1315,5.708527,-0.18219393478608492,1,1,473.34,1,1
1316,28.226737,0.08618641125311034,1,1,473.34,1,1
1317,28.08,0.07761040567520654,1,1,473.34,1,1
1318,5.88,-0.16644042533748438,2,5,473.34,1,0
1319,5.88,-0.16644042533748438,2,2,473.34,1,0
1320,5.88,-0.16644042533748438,8,2,473.34,1,0
1321,5.731635,-0.18007096442726309,1,1,473.34,1,1
1322,5.801933,-0.17361257035229077,1,1,473.34,1,1
1323,10.69,0.27546226749327435,1,1,473.34,1,0
1324,0.5,-1.5342954792657704,4,10,2071.66,1,0
1325,30.66,0.22839783073494996,1,27,411.48583333333335,1,0
1326,6.2,-0.1370414935899079,1,6,473.34,1,0
1327,31.5,0.2774914109869594,1,27,138.58833333333334,1,0
1328,35.0,0.4820479953703321,3,1,473.34,1,0
1329,6.7,-0.09110566273431966,1,1,473.34,1,0
1330,6.69,-0.0920243793514314,4,1,542.0358333333334,1,0
1331,6.68,-0.09294309596854324,4,2,473.34,1,0
1332,6.95,-0.06813774730652554,1,10,473.34,2,0
1333,32.41,0.3306761229266361,1,33,473.34,1,0
1334,6.85,-0.07732491347764324,1,1,473.34,1,0
1335,39.0,0.7158269489513295,1,6,2376.7491666666665,1,0
1336,32.5,0.3359361493822087,1,1,473.34,1,0
1337,6.308738,-0.127051552838758,1,1,473.34,1,1
1338,31.42,0.27281583191533954,33,1,473.34,1,0
1339,32.25,0.3213249647833964,13,2,473.34,2,0
1340,40.0,2.968220672247856,13,1,473.34,2,0
1341,30.36,0.21086440921637511,2,9,383.68305555555554,1,0
1342,6.66,-0.09478052920276672,2,1,473.34,1,0
1343,72.0,5.908113847005503,13,5,473.34,2,0
1344,31.189,0.25931509734603686,1,4,784.4825,1,0
1345,6.098235,-0.1463908132439458,1,1,473.34,1,1
1346,7.5,-0.01760833336537851,1,4,473.34,2,0
1347,6.56,-0.10396769537388441,4,2,473.34,1,0
1348,7.25,-0.04057624879317263,3,4,473.34,2,0
1349,6.251408,-0.13231855520465977,2,2,473.34,1,1
1350,6.55,-0.10488641199099616,1,2,473.34,1,0
1351,48.69,3.7665854125179794,13,1,473.34,2,0
1352,6.52,-0.10764256184233148,6,1,473.34,1,0
1353,30.296,0.20712394595907915,1,4,473.34,1,0
1354,30.4399,0.21553414381415567,17,33,473.34,1,1
1355,35.0,0.4820479953703321,3,12,473.34,1,0
1356,7.0,-1.1544046796966496,1,24,2975.7013888888887,1,0
1357,6.969,-0.06639218573401318,1,3,473.34,2,0
1358,30.0,0.18982430339408538,7,4,473.34,1,0
1359,30.1,0.1956687772336104,7,27,473.34,1,0
1360,6.75,-0.08651207964876086,5,1,697.8672222222223,2,0
1361,35.69,0.5223748648630541,4,2,473.34,1,0
1362,0.175,-0.6905682553997461,1,3,473.34,1,0
1363,28.626,0.10952123283901286,1,1,2764.445277777778,1,1
1364,28.7625,0.11749893962996427,1,1,473.34,1,1
1365,28.5675,0.10610221564289064,2,2,858.9858333333333,1,1
1366,5.950717,-0.1599435370362551,1,1,473.34,1,1
1367,7.5,-0.01760833336537851,1,1,473.34,1,0
1368,29.5,0.1606019341964607,33,1,473.34,2,0
1369,30.0,0.18982430339408538,2,24,4.349722222222222,2,0
1370,27.3543,0.035197059021774106,2,2,473.34,1,1
1371,28.073955,0.07725710723160745,2,2,473.34,1,1
1372,3.0,-1.388183633277647,13,10,565.35,1,0
1373,27.982012,0.07188352264933301,1,1,473.34,1,1
1374,0.5,-1.5342954792657704,1,12,10.122777777777777,1,0
1375,6.6648,-0.09433954522655312,1,14,192.10111111111112,1,0
1376,8.5,0.07426332834579795,1,1,749.0602777777777,1,0
1377,0.222,-1.5505431165396495,13,1,473.34,1,0
1378,8.85,0.10641840994470968,1,2,546.5261111111112,2,0
1379,6.76,-0.0855933630316491,1,2,473.34,1,0
1380,26.11835,-0.037037715397834264,6,3,1695.1241666666667,1,1
1381,26.66625,-0.005015843231077031,6,3,1184.8955555555556,1,1
1382,29.0,0.13137956499883605,1,1,473.34,1,0
1383,32.0,0.30671378018458406,1,1,473.34,1,0
1384,26.66586,-0.0050386366790513525,1,1,473.34,1,1
1385,29.05,0.13430180191859856,3,5,473.34,1,0
1386,26.237738,-0.030060114970302195,1,1,473.34,1,1
1387,31.110236,0.2547117559710735,1,5,473.34,1,0
1388,6.435,-0.11545165308778148,5,3,473.34,1,1
1389,5.764297,-0.17707025221245262,1,1,473.34,1,1
1390,35.0,0.4820479953703321,1,1,473.34,2,0
1391,28.4588,0.0997492725793271,1,56,1127.7908333333332,1,0
1392,37.0,0.5989374721608308,1,5,1.9005555555555556,2,0
1393,28.48,0.1009883010333064,1,3,473.34,1,0
1394,25.421565,-0.077761132440568,2,2,473.34,1,1
1395,24.375,-0.13892735007919219,2,2,473.34,1,1
1396,5.97995,-0.1572578527494523,2,1,473.34,1,1
1397,18.525,0.9952767370003418,2,1,473.34,1,1
1398,27.089,0.01969166992551446,8,1,473.34,1,0
1399,29.0,0.13137956499883605,33,1,473.34,1,0
1400,25.251233,-0.08771614162090771,6,3,1780.6097222222222,1,1
1401,27.0,0.014490088208337347,1,1,473.34,1,0
1402,27.99,0.07235037921963411,1,17,473.34,1,0
1403,25.35,-0.08194373014382399,1,1,473.34,1,1
1404,29.99,0.1892398560101328,1,1,473.34,1,0
1405,27.4979,0.043589723455332074,2,1,473.34,1,0
1406,5.0,-1.2712941564871483,3,24,33.63444444444445,1,0
1407,27.88,0.06592145799615672,1,24,2839.1180555555557,1,0
1408,5.427532,-0.20800941236861695,1,1,473.34,1,1
1409,25.229392,-0.08899263315219827,1,1,473.34,1,1
1410,27.888,0.06638901590331886,1,2,170.4361111111111,1,0
1411,5.0,-0.24728748764331965,1,7,473.34,1,0
1412,28.0,0.07293482660358669,1,17,497.66833333333335,1,0
1413,28.85,0.12261285423954872,2,1,473.34,1,0
1414,25.7,-0.06148807170548684,15,17,473.34,2,0
1415,30.0,0.18982430339408538,1,1,473.34,2,0
1416,30.0,0.18982430339408538,1,1,0.0875,2,0
1417,11.5,0.3498783134793273,4,1,473.34,2,0
1418,9.69,0.18359060578209788,7,4,601.1722222222222,2,0
1419,6.31825,-0.1261776695925613,6,21,473.34,1,1
1420,30.0,0.18982430339408538,2,1,473.34,2,0
1421,27.33,0.03377685187876953,3,1,473.34,1,0
1422,5.8,-0.1737901582743785,2,1,473.34,1,0
1423,5.898,-0.16478673542668323,1,6,473.34,1,0
1424,25.686375,-0.06228438126612197,1,1,473.34,1,1
1425,25.643475,-0.06479166054327835,1,1,473.34,1,1
1426,5.878665,-0.1665630740058688,2,1,3602.6369444444445,1,1
1427,27.3,0.03202350972691219,1,3,1509.2483333333332,1,0
1428,25.098352,-0.09665123167151186,1,1,472.4888888888889,1,1
1429,6.5,-0.10947999507655497,3,1,473.34,1,0
1430,12.88,0.4766612066407509,3,3,473.34,1,0
1431,30.0,0.18982430339408538,1,1,473.34,1,0
1432,5.179395,-0.23080617089064312,1,1,473.34,1,1
1433,6.825,-0.0796217050204226,1,2,473.34,1,1
1434,7.0,-0.06354416422096673,7,1,473.34,2,0
1435,8.04,0.0320023639586567,3,1,0.27944444444444444,1,0
1436,28.39,0.09572827457773397,1,9,473.34,1,0
1437,5.21781,-0.2272769210060083,2,2,473.34,1,1
1438,5.213715,-0.2276531354607156,2,2,473.34,1,1
1439,34.69,0.4639301264678047,3,2,4141.355555555556,1,0
1440,11.282,0.32985029122629084,3,2,473.34,1,0
1441,26.05,-0.04103241326714949,1,7,473.34,2,0
1442,26.5,-0.014732280989287326,13,14,473.34,1,0
1443,5.368642,-0.2134197345267881,1,1,473.34,1,1
1444,25.6425,-0.06484864416321375,1,1,473.34,1,1
1445,5.316382,-0.21822094756781424,1,1,3417.9972222222223,1,1
1446,29.98125,0.1887284645491744,4,3,2379.795833333333,1,1
1447,26.79,0.002216693145334935,1,3,473.34,1,0
1448,5.682105,-0.18462136783181765,2,2,473.34,1,1
1449,27.11375,0.021138177200796936,2,2,473.34,1,1
1450,25.847738,-0.05285356294444948,1,2,473.34,1,1
1451,7.75,0.005359582062415605,3,1,4.073888888888889,1,0
1452,27.37,0.036114641414579665,1,1,473.34,1,0
1453,5.536732,-0.19797702690975652,1,1,2764.5988888888887,1,1
1454,6.599,-0.10038470056714847,3,56,86.72305555555556,1,0
1455,34.125,0.4309088492744889,1,1,473.34,1,1
1456,28.0,0.07293482660358669,1,1,473.34,1,0
1457,26.324707,-0.024977234516805766,2,2,473.34,1,1
1458,5.84,-0.17011529180593143,8,1,473.34,1,0
1459,6.9,-0.07273133039208435,2,21,473.34,2,0
1460,6.0,-0.1554158259321432,1,1,473.34,1,0
1461,40.0,0.7742716873465788,1,1,473.34,1,0
1462,5.418075,-0.20887824267341956,1,1,473.34,1,1
1463,8.69,0.09171894407092143,1,3,473.34,2,0
1464,5.6999,-0.1829865116116672,5,1,473.34,1,0
1465,5.712232,-0.181853550279445,1,1,473.34,1,1
1466,25.540418,-0.07081479994807754,3,3,473.34,1,1
1467,5.516355,-0.19984909576044513,1,1,473.34,1,1
1468,6.249,-0.1325397821660603,1,56,115.50583333333333,1,0
1469,2.5,-1.4174060024752717,1,1,1906.6486111111112,1,0
1470,3.0,-1.388183633277647,8,1,473.34,1,0
1471,28.0,0.07293482660358669,1,1,473.34,1,0
1472,40.0,0.7742716873465788,33,4,876.4269444444444,2,0
1473,5.6316,-0.18926134610654063,1,1,473.34,1,1
1474,8.0,0.02832749749020972,2,1,473.34,1,0
1475,29.48,0.15943303942855575,1,24,600.0369444444444,1,0
1476,25.361798,-0.0812541991202369,2,1,3351.4483333333333,1,1
1477,25.372425,-0.08063310688531061,2,2,473.34,1,1
1478,6.5,-0.10947999507655497,1,17,473.34,2,0
1479,25.370378,-0.08075274326480575,2,2,473.34,1,1
1480,27.0,0.014490088208337347,2,3,3056.130277777778,2,1
1481,30.5,0.21904667259171007,2,3,473.34,2,1
1482,30.5,0.21904667259171007,2,3,0.09444444444444444,2,1
1483,27.0,0.014490088208337347,2,3,0.17527777777777778,2,1
1484,28.5,0.10215719580121137,33,3,6.51,2,0
1485,29.2,0.14306851267788587,1,1,3217.0730555555556,1,0
1486,0.1,-0.6974586300280843,1,17,473.34,1,0
1487,27.6688,0.053577929247080165,2,56,473.34,1,0
1488,30.0,0.18982430339408538,1,24,10.60388888888889,2,0
1489,7.026608,-0.06109964304615572,1,5,473.34,1,0
1490,5.699655,-0.1830090201687865,1,1,473.34,1,1
1491,25.325625,-0.08336832064220835,1,1,473.34,1,1
1492,25.75,1.6590494928635917,1,1,473.34,1,0
1493,26.95,0.011567851288574838,4,1,473.34,2,0
1494,6.149,-0.1417269483371779,1,14,260.765,1,0
1495,25.49625,-0.07339618715351887,3,3,1162.1244444444444,1,1
1496,25.47675,-0.07453585955222627,1,1,473.34,1,1
1497,1.0,-1.5050731100681456,2,1,852.2344444444444,2,0
1498,0.1,-0.6974586300280843,6,2,36.010555555555555,1,0
1499,6.19,-0.13796021020701962,8,4,473.34,1,0
1500,27.25,0.029101272807149685,1,1,8.41388888888889,1,0
1501,32.0,0.30671378018458406,6,1,473.34,1,0
1502,6.00717,-0.15475710611767401,1,1,473.34,1,1
1503,25.701,-0.06142962696709152,2,1,653.9791666666666,1,1
1504,25.701,-0.06142962696709152,1,1,473.34,1,1
1505,6.459,-0.11324673320671323,1,37,473.34,1,0
1506,25.791675,-0.056130150313102235,3,3,2930.5061111111113,1,1
1507,25.79265,-0.05607316669316705,1,1,473.34,1,1
1508,6.063233,-0.14960650514716034,1,1,473.34,1,1
1509,8.25,0.05129541291800383,3,5,2112.863611111111,2,0
1510,25.987163,-0.04470490529369188,1,1,473.34,1,1
1511,7.0,-0.06354416422096673,1,5,473.34,2,0
1512,25.783875,-0.05658601927258536,1,1,473.34,1,1
1513,25.84725,-0.0528820839767864,1,1,473.34,1,1
1514,8.6,0.08345049451691557,5,1,3998.1841666666664,2,0
1515,8.25,0.05129541291800383,3,5,473.34,2,0
1516,1.0,-1.5050731100681456,2,2,65.98333333333333,2,0
1517,26.030648,-0.04216343584457444,4,3,218.42583333333334,1,1
1518,25.89015,-0.05037480469963023,2,1,473.34,1,1
1519,9.7448,0.18862517284387037,2,5,278.02805555555557,1,0
1520,25.945238,-0.047155200950912655,1,1,473.34,1,1
1521,6.7,-0.09110566273431966,2,4,473.34,1,0
1522,5.984258,-0.15686206963080057,1,1,473.34,1,1
1523,25.872893,-0.051383385550116886,1,1,473.34,1,1
1524,55.575,1.6845484878525876,2,3,1905.2227777777778,1,1
1525,10.0,0.21207082091256263,2,1,473.34,2,0
1526,25.47675,-0.07453585955222627,1,1,473.34,1,1
1527,6.069,-0.14907668127407203,1,1,473.34,1,0
1528,6.38,-0.12050459448189615,1,1,473.34,1,0
1529,6.4,-0.11866716124767258,1,3,473.34,1,0
1530,6.45,-0.11407357816211378,1,2,433.4822222222222,1,0
1531,6.68,-0.09294309596854324,2,2,3969.59,1,0
1532,6.66,-0.09478052920276672,1,1,473.34,1,0
1533,7.2,-0.04516983187873143,1,1,2123.1652777777776,2,0
1534,6.77,-0.08467464641453737,1,1,473.34,1,0
1535,6.77,-0.08467464641453737,1,1,473.34,1,0
1536,6.9696,-0.06633706273698652,4,2,473.34,1,0
1537,6.955,-0.06767838899796967,4,1,473.34,1,0
1538,6.98,-0.06538159745519023,4,1,473.34,1,0
1539,6.9,-0.07273133039208435,4,2,1473.1372222222221,1,0
1540,7.0,-0.06354416422096673,1,2,473.34,1,0
1541,7.0,-0.06354416422096673,1,1,473.34,1,0
1542,8.555,0.07931626973991263,2,1,473.34,1,0
1543,7.25,-0.04057624879317263,1,1,473.34,1,0
1544,26.99,1.7729703533854504,3,1,484.1111111111111,1,0
1545,7.7,0.000765998976856798,2,1,473.34,1,0
1546,7.75,0.005359582062415605,2,1,473.34,1,0
1547,7.75,0.005359582062415605,1,1,473.34,1,0
1548,7.6289,-0.005766076170807884,1,2,473.34,1,0
1549,7.9,0.019140331319092107,2,1,518.1605555555556,1,0
1550,7.95,0.023733914404650912,2,1,473.34,1,0
1551,10.0,0.21207082091256263,6,2,473.34,2,0
1552,10.55,0.26260023485370976,6,1,473.34,1,0
1553,10.0,0.21207082091256263,6,1,473.34,1,0
1554,8.25,0.05129541291800383,6,1,473.34,2,0
1555,8.0,0.02832749749020972,1,1,473.34,1,0
1556,8.88,0.10917455979604507,1,4,473.34,1,0
1557,8.4,0.06507616217468033,1,2,473.34,1,0
1558,26.3,-0.026421228668337154,13,3,473.34,1,0
1559,8.2498,0.05127703858566164,3,56,473.34,1,0
1560,8.33,0.058645145854897954,3,1,473.34,1,0
1561,8.59,0.08253177789980382,3,4,473.34,1,0
1562,0.1,-0.6974586300280843,2,1,473.34,2,0
1563,0.1,-0.6974586300280843,2,2,0.07083333333333333,2,0
1564,16.0,0.7633007911796214,3,2,473.34,2,0
1565,27.5,0.04371245740596202,1,23,148.30138888888888,2,0
1566,7.5,-0.01760833336537851,1,10,473.34,2,0
1567,27.2299,0.02792653356540521,7,33,473.34,1,0
1568,27.23,0.027932378039244723,7,9,54.96888888888889,1,0
1569,27.25,0.029101272807149685,7,3,88.94777777777777,1,0
1570,26.25,-0.029343465588099662,2,1,141.81333333333333,1,0
1571,26.249999,-0.029343524032838117,2,14,81.85444444444444,1,0
1572,9.25,0.1431670746291803,1,2,473.34,1,0
1573,6.936637,-0.069365428321972,1,1,473.34,1,1
1574,19.0,1.0389157763131507,1,5,473.34,2,0
1575,42.69,0.9314880336297995,2,1,473.34,1,0
1576,8.08,0.03567723042710384,1,1,71.03055555555555,1,0
1577,25.8,-0.055643597865961826,1,27,121.19305555555556,1,0
1578,7.898999,0.019048367785719174,1,14,473.34,1,0
1579,18.0,0.9470441146019742,6,7,473.34,2,0
1580,24.98,-0.1035682833500663,1,14,1058.0869444444445,1,0
1581,0.15,-1.5547511377041077,1,2,473.34,1,0
1582,23.98999,-0.1614291588087472,1,33,473.34,1,0
1583,20.90988,-0.34144538198733854,2,2,473.34,1,1
1584,21.479835,-0.3081345111152742,2,2,473.34,1,1
1585,22.59,-0.24325120811471226,1,1,473.34,1,0
1586,25.1,-0.09655491474263632,10,7,473.34,1,0
1587,23.99,-0.16142857436136326,10,9,473.34,1,0
1588,6.428175,-0.11607867717896017,1,1,473.34,1,1
1589,21.655725,-0.29785466607893385,2,2,1625.3952777777777,1,1
1590,8.29,0.05497027938645081,1,2,473.34,1,0
1591,10.5,0.25800665176815085,1,5,443.12305555555554,2,0
1592,24.42,-0.13629733685140585,14,2,3422.756388888889,1,0
1593,6.75,-0.08651207964876086,2,2,2034.2425,1,0
1594,24.4,-0.13746623161931104,1,3,473.34,1,0
1595,23.4,-0.19591097001456037,1,1,473.34,1,1
1596,6.220013,-0.13520286602408216,1,1,473.34,1,1
1597,26.0,-0.043954650186912,2,1,1.781111111111111,2,0
1598,2.1,-0.5137153066057314,5,1,473.34,1,0
1599,48.0,1.2418295945085736,4,1,1410.2677777777778,1,0
1600,40.0,0.7742716873465788,4,3,473.34,1,0
1601,35.68,0.5217904174791016,4,1,473.34,1,0
1602,25.0,-0.10239938858216134,14,1,473.34,1,0
1603,0.5,-1.5342954792657704,5,27,473.34,1,0
1604,22.3,-0.26020018224933456,1,1,3164.0505555555555,1,0
1605,21.333,-0.3167162442775408,1,1,473.34,1,1
1606,40.0,0.7742716873465788,1,3,473.34,1,0
1607,24.0,-0.16084412697741068,33,2,473.34,2,0
1608,6.5,-0.10947999507655497,1,17,1930.0752777777777,2,0
1609,28.5,1.9116965625693272,2,2,473.34,2,0
1610,21.5,1.268594930591092,1,1,386.55,1,0
1611,10.5,0.25800665176815085,2,10,473.34,2,0
1612,23.6,-0.18422202233551035,11,1,473.34,1,0
1613,6.7275,-0.08857919203726232,1,1,473.34,1,1
1614,23.3,-0.2017554438540852,4,1,473.34,1,0
1615,6.290407,-0.12873565226958555,1,1,3467.853888888889,1,1
1616,11.9,0.38662697816379793,1,2,473.34,1,0
1617,27.0,0.014490088208337347,2,1,473.34,1,0
1618,24.399,-0.13752467635770615,14,1,383.2502777777778,1,0
1619,7.0,-0.06354416422096673,2,14,473.34,1,0
1620,7.24995,-0.04058084237625817,1,21,4587.514166666667,1,0
1621,6.99,-0.06446288083807848,1,1,473.34,1,0
1622,26.0,-0.043954650186912,1,1,473.34,1,0
1623,12.0,0.3958141443349155,6,5,473.34,2,0
1624,27.3,0.03202350972691219,1,33,473.34,1,0
1625,95.0,8.021162066362562,4,5,473.34,2,0
1626,90.0,7.56180375780668,7,2,473.34,2,0
1627,7.45,-0.022201916450937317,3,21,473.34,1,0
1628,26.3,-0.026421228668337154,14,1,473.34,1,0
1629,35.0,0.4820479953703321,1,1,2934.373611111111,1,0
1630,6.97,-0.06630031407230205,1,24,473.34,1,0
1631,6.497,-0.1097556100616885,1,3,473.34,1,0
1632,7.77,0.0071970152966390945,4,37,473.34,2,0
1633,23.9,-0.1666886008169357,3,5,473.34,1,0
1634,30.0,0.18982430339408538,2,1,473.34,1,0
1635,25.9,-0.04979912402643701,2,1,473.34,1,0
1636,2.0,-1.4466283716728963,2,1,1516.2269444444444,1,0
1637,27.3,0.03202350972691219,1,1,473.34,1,1
1638,7.0,-0.06354416422096673,2,1,473.34,1,0
1639,26.5,-0.014732280989287326,13,7,632.0336111111111,2,0
1640,4.5,-0.29322331849890787,2,5,473.34,1,0
1641,6.9,-0.07273133039208435,1,17,473.34,2,0
1642,0.1,-0.6974586300280843,2,17,473.34,1,0
1643,23.765625,-0.17454211253879726,3,2,473.34,1,1
1644,28.88,0.12436619639140606,1,1,1684.1191666666666,1,0
1645,28.5675,0.10610221564289064,1,4,473.34,1,1
1646,7.75,0.005359582062415605,3,4,473.34,2,0
1647,7.99,0.027408780873097973,1,1,259.43083333333334,1,0
1648,24.0825,-0.15602243605980265,1,1,473.34,1,1
1649,7.1,-0.05435699804984913,2,1,2077.3030555555556,2,0
1650,25.0,-0.10239938858216134,2,1,473.34,2,0
1651,8.888,0.1099095330897344,2,1,473.34,1,0
1652,24.4881,-0.13231725016668952,2,1,473.34,1,1
1653,7.689,-0.0002445893019661542,11,2,473.34,1,0
1654,7.85,0.014546748233533217,1,2,473.34,1,0
1655,25.99,-0.044539097570864584,1,17,473.34,1,0
1656,7.99,0.027408780873097973,1,2,4401.465277777777,1,0
1657,7.15,-0.04976341496429024,2,1,473.34,1,0
1658,0.25,-0.6836778807714078,6,3,473.34,1,0
1659,22.71488,-0.23595262918391346,1,1,473.34,1,1
1660,27.0,0.014490088208337347,2,1,3511.286111111111,1,0
1661,7.27,-0.03873881555894913,24,17,316.4261111111111,2,1
1662,22.476335,-0.24989432930440836,1,1,473.34,1,1
1663,7.1,-0.05435699804984913,1,4,473.34,2,0
1664,6.702052,-0.09091714208448833,1,1,473.34,1,1
1665,9.5,0.1661349900569744,2,1,473.34,2,0
1666,25.98,-0.04512354495481696,1,9,473.34,1,0
1667,29.0,0.13137956499883605,13,1,1315.8275,2,0
1668,6.911385,-0.07168537152350263,1,1,473.34,1,1
1669,8.8,0.10182482685915095,6,1,473.34,1,0
1670,7.799,0.009861293486263285,1,4,473.34,1,0
1671,16.75,0.8322045374630037,1,1,473.34,1,0
1672,7.21,-0.044251115261619685,2,4,473.34,2,0
1673,7.85,0.014546748233533217,2,1,473.34,2,0
1674,7.06,-0.058031864518296186,2,1,473.34,1,0
1675,2.75,-1.4027948178764593,2,10,1143.0708333333334,1,0
1676,23.7462,-0.17567740158212486,1,1,473.34,1,1
1677,25.25,-0.08778820398334901,1,4,540.57,1,0
1678,7.2,-0.04516983187873143,8,3,473.34,1,0
1679,0.5,-0.6607099653436137,1,4,473.34,1,0
1680,7.7,0.000765998976856798,5,4,473.34,2,0
1681,28.5,0.10215719580121137,1,1,2501.4483333333333,2,0
1682,7.3125,-0.03483426993622409,1,1,473.34,1,1
1683,25.8,-0.055643597865961826,1,1,473.34,1,0
